case_index	design_wavelength_nm	candidate_index	selected	wavelength_eligible	final_min_wavelength_nm	final_abs_wavelength_error_nm	final_min_transmittance	final_fwhm_nm	valley_penalty_normalized	fwhm_penalty_normalized	quality_score	cvae_min_wavelength_nm	cvae_min_transmittance	cvae_fwhm_nm	ideal_to_final_mse	R	n_host
2.0000000000e+01	5.6724137931e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	5.6860638428e+02	1.3650049670e+00	9.7957335413e-02	3.6694541730e+01	9.7957335413e-01	1.2231513910e+00	1.1013623726e+00	5.6734722900e+02	1.0512234271e-01	3.8448790308e+01	1.2456404045e-02	3.4953444004e+00	2.5770359039e+00
2.0000000000e+01	5.6724137931e+02	1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	5.6650781250e+02	7.3356681034e-01	1.0242686421e-01	3.6332371545e+01	1.0242686421e+00	1.2110790515e+00	1.1176738468e+00	5.6608813477e+02	1.1074514687e-01	3.8233260859e+01	1.1311657727e-02	3.4844763279e+00	2.5708506107e+00
2.0000000000e+01	5.6724137931e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	5.6273040771e+02	4.5109715955e+00	1.0981814936e-02	4.9474638892e+01	inf	inf	inf	5.6608813477e+02	2.1428860724e-02	5.3824123078e+01	2.0649952814e-02	4.5695619583e+00	2.5690798759e+00
2.0000000000e+01	5.6724137931e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	5.6273040771e+02	4.5109715955e+00	4.2323730304e-04	9.6869621416e+01	inf	inf	inf	5.6273040771e+02	2.2043890785e-03	9.6979096659e+01	7.5889535248e-02	6.3473052979e+00	2.5477895737e+00
2.0000000000e+01	5.6724137931e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	3.4635157092e+00	5.1711946726e-02	3.8916392702e+01	inf	inf	inf	5.6902606201e+02	6.5287582576e-02	4.0768087165e+01	1.5619376674e-02	3.7813105583e+00	2.5914897919e+00
2.0000000000e+01	5.6724137931e+02	1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	5.6860638428e+02	1.3650049670e+00	5.6156717241e-02	3.7639635222e+01	5.6156717241e-01	1.2546545074e+00	9.0811083990e-01	5.6734722900e+02	8.0511316657e-02	4.0814924970e+01	1.3773127459e-02	3.7136976719e+00	2.5784687996e+00
2.0000000000e+01	5.6724137931e+02	1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	5.6860638428e+02	1.3650049670e+00	9.2509105802e-02	3.3534187397e+01	9.2509105802e-01	1.1178062466e+00	1.0214486523e+00	5.6734722900e+02	1.2236345559e-01	3.6501152388e+01	1.2084153481e-02	3.3577423096e+00	2.5851130486e+00
2.0000000000e+01	5.6724137931e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	5.6273040771e+02	4.5109715955e+00	4.1516992496e-04	9.7026211690e+01	inf	inf	inf	5.6650781250e+02	3.3543710597e-03	9.8940194136e+01	7.6109528542e-02	6.3534288406e+00	2.5475859642e+00
2.1000000000e+01	5.7551724138e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.7448229980e+02	1.0349415746e+00	2.1181369666e-03	6.6518414497e+01	2.1181369666e-02	2.2172804832e+00	1.1192309265e+00	5.7783996582e+02	1.1640885845e-02	6.8527135144e+01	3.8675025105e-02	5.1006331444e+00	2.6236157417e+00
2.1000000000e+01	5.7551724138e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	4.8123463598e+00	9.1427122243e-04	7.8988466090e+01	inf	inf	inf	5.7154431152e+02	4.4758440927e-03	8.0423984724e+01	5.3752284497e-02	5.5776472092e+00	2.6063747406e+00
2.1000000000e+01	5.7551724138e+02	2.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7783996582e+02	2.3227244410e+00	1.6436047852e-01	2.6365954466e+01	inf	inf	inf	5.7700054932e+02	2.0150260627e-01	2.9651738906e+01	1.5851994976e-02	2.8957462311e+00	2.6408944130e+00
2.1000000000e+01	5.7551724138e+02	3.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	4.8123463598e+00	6.8321764469e-02	3.7772789992e+01	inf	inf	inf	5.7532171631e+02	9.3745455146e-02	3.8895648913e+01	1.3908071443e-02	3.5667157173e+00	2.6174471378e+00
2.1000000000e+01	5.7551724138e+02	4.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	4.8123463598e+00	9.5968291862e-04	7.8210760511e+01	inf	inf	inf	5.7364288330e+02	5.8794911020e-03	7.9878289123e+01	5.2621863782e-02	5.5293850899e+00	2.6117491722e+00
2.1000000000e+01	5.7551724138e+02	5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.7406256104e+02	1.4546803442e+00	6.1027486809e-03	5.5364047881e+01	6.1027486809e-02	1.8454682627e+00	9.5324787475e-01	5.7532171631e+02	1.9113238901e-02	5.5151289388e+01	2.7953792363e-02	4.5704240799e+00	2.6221485138e+00
2.1000000000e+01	5.7551724138e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7112463379e+02	4.3926075902e+00	2.7561062574e-01	2.7690798816e+01	inf	inf	inf	5.7406256104e+02	3.0175927281e-01	3.0399504477e+01	1.5892187133e-02	2.6685943604e+00	2.6169412136e+00
2.1000000000e+01	5.7551724138e+02	7.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7825970459e+02	2.7424632105e+00	1.5644259751e-01	3.4013254825e+01	inf	inf	inf	5.7700054932e+02	1.4791466296e-01	3.2287467318e+01	1.5509012155e-02	3.1284995079e+00	2.6335172653e+00
2.1000000000e+01	5.7551724138e+02	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7825970459e+02	2.7424632105e+00	1.0919465870e-01	3.3713636611e+01	inf	inf	inf	5.7825970459e+02	1.1942861974e-01	3.4453476040e+01	1.6080940142e-02	3.2555789948e+00	2.6382935047e+00
2.1000000000e+01	5.7551724138e+02	9.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	4.8123463598e+00	9.0017390903e-04	7.9819571290e+01	inf	inf	inf	5.7280346680e+02	5.5413390510e-03	8.1389552373e+01	5.4690450430e-02	5.5844898224e+00	2.6107497215e+00
2.1000000000e+01	5.7551724138e+02	1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	5.7658087158e+02	1.0636302027e+00	6.8566292524e-02	3.8740063617e+01	6.8566292524e-01	1.2913354539e+00	9.8849918957e-01	5.7825970459e+02	7.3075428605e-02	3.9349753627e+01	1.5811657533e-02	3.6003167629e+00	2.6329071522e+00
2.1000000000e+01	5.7551724138e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	4.8123463598e+00	9.0880400967e-04	7.9103587081e+01	inf	inf	inf	5.7154431152e+02	4.1300556622e-03	8.0404866472e+01	5.3916357458e-02	5.5847773552e+00	2.6055655479e+00
2.1000000000e+01	5.7551724138e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	5.7406256104e+02	1.4546803442e+00	9.7843974829e-02	3.7672660553e+01	9.7843974829e-01	1.2557553518e+00	1.1170975500e+00	5.7658087158e+02	9.9503025413e-02	3.8237512725e+01	1.3145253994e-02	3.5032143593e+00	2.6245200634e+00
2.1000000000e+01	5.7551724138e+02	1.3000000000e+01	0.0000000000e+00	0.0000000000e+00	5.7322314453e+02	2.2940968481e+00	1.0064958036e-01	3.7657522285e+01	inf	inf	inf	5.7532171631e+02	1.0613680631e-01	3.7933629593e+01	1.3132316060e-02	3.4818472862e+00	2.6194376945e+00
2.1000000000e+01	5.7551724138e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	4.8123463598e+00	5.4111173376e-03	5.3788138298e+01	inf	inf	inf	5.7406256104e+02	1.8915608525e-02	5.5323405615e+01	2.6613345370e-02	4.5795650482e+00	2.6109898090e+00
2.1000000000e+01	5.7551724138e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	4.8123463598e+00	3.8817842142e-04	1.0109879349e+02	inf	inf	inf	5.7238372803e+02	1.7316582380e-03	1.0132674355e+02	8.3306439221e-02	6.2961745262e+00	2.6034626961e+00
2.1000000000e+01	5.7551724138e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	5.7783996582e+02	2.3227244410e+00	4.9446474761e-02	4.0703888972e+01	inf	inf	inf	5.7783996582e+02	5.7921532542e-02	4.2008071931e+01	1.8800223246e-02	3.7746527195e+00	2.6333947182e+00
2.1000000000e+01	5.7551724138e+02	1.7000000000e+01	1.0000000000e+00	1.0000000000e+00	5.7364288330e+02	1.8743580785e+00	5.6704789400e-02	3.9401408597e+01	5.6704789400e-01	1.3133802866e+00	9.4021409029e-01	5.7658087158e+02	7.3684841394e-02	4.0651886169e+01	1.4996610582e-02	3.6875760555e+00	2.6233606339e+00
2.1000000000e+01	5.7551724138e+02	1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	5.7742028809e+02	1.9030467066e+00	9.7892940044e-02	3.6842751313e+01	9.7892940044e-01	1.2280917104e+00	1.1035105554e+00	5.7700054932e+02	1.0820952058e-01	3.6432391440e+01	1.3912877068e-02	3.3852410316e+00	2.6323735714e+00
2.1000000000e+01	5.7551724138e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	5.7070489502e+02	4.8123463598e+00	3.8603859139e-04	1.0100379974e+02	inf	inf	inf	5.7490197754e+02	2.1679818165e-03	1.0069862525e+02	8.3146654069e-02	6.2947292328e+00	2.6025218964e+00
2.2000000000e+01	5.8379310345e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	2.1274469327e-03	7.1767321940e+01	inf	inf	inf	5.8581445312e+02	6.8926699460e-03	7.1346317164e+01	4.7613482922e-02	5.1780605316e+00	2.6666617393e+00
2.2000000000e+01	5.8379310345e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	9.6889038105e-04	8.0378144021e+01	inf	inf	inf	5.8119763184e+02	3.9589744993e-03	8.1726279347e+01	5.8220878243e-02	5.5413951874e+00	2.6516821384e+00
2.2000000000e+01	5.8379310345e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.8539471436e+02	1.6016109072e+00	1.7113071680e-01	2.8655599094e+01	1.7113071680e+00	9.5518663646e-01	1.3332469022e+00	5.8539471436e+02	2.0297887921e-01	3.1357564324e+01	1.8505649641e-02	2.9087255001e+00	2.6888055801e+00
2.2000000000e+01	5.8379310345e+02	3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.8245678711e+02	1.3363163389e+00	9.9922567606e-02	3.9566700560e+01	9.9922567606e-01	1.3188900187e+00	1.1590578474e+00	5.8161737061e+02	8.4396935999e-02	3.9930967618e+01	1.6951341182e-02	3.5639729500e+00	2.6684336662e+00
2.2000000000e+01	5.8379310345e+02	4.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	1.0850090766e-03	7.9439140731e+01	inf	inf	inf	5.8245678711e+02	4.4273878448e-03	8.0868677493e+01	5.6769814342e-02	5.5007352829e+00	2.6575212479e+00
2.2000000000e+01	5.8379310345e+02	5.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	7.3633440770e-03	5.4089699533e+01	inf	inf	inf	5.8497503662e+02	1.6352089122e-02	5.6192776683e+01	2.8352385387e-02	4.5392789841e+00	2.6706404686e+00
2.2000000000e+01	5.8379310345e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7993853760e+02	3.8545658506e+00	3.0319103599e-01	3.1884990438e+01	inf	inf	inf	5.8119763184e+02	2.4640992284e-01	2.9165003558e+01	1.9409496337e-02	2.7366955280e+00	2.6698951721e+00
2.2000000000e+01	5.8379310345e+02	7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.8287646484e+02	9.1663860453e-01	1.4693237841e-01	3.1456491870e+01	1.4693237841e+00	1.0485497290e+00	1.2589367566e+00	5.8413562012e+02	1.4347605407e-01	3.4023994523e+01	1.6872439533e-02	3.1915509701e+00	2.6752266884e+00
2.2000000000e+01	5.8379310345e+02	8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.8455529785e+02	7.6219440329e-01	1.0555341095e-01	3.3710186058e+01	1.0555341095e+00	1.1236728686e+00	1.0896034890e+00	5.8497503662e+02	1.2155564874e-01	3.5871389162e+01	1.8379837275e-02	3.3207807541e+00	2.6801018715e+00
2.2000000000e+01	5.8379310345e+02	9.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	1.0676343227e-03	8.0521784768e+01	inf	inf	inf	5.8245678711e+02	4.2155319825e-03	8.2131693843e+01	5.8183204383e-02	5.5444617271e+00	2.6562457085e+00
2.2000000000e+01	5.8379310345e+02	1.0000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8581445312e+02	2.0213496767e+00	5.8787792921e-02	4.0460440900e+01	inf	inf	inf	5.8539471436e+02	5.9549529105e-02	4.0558074880e+01	2.1340461448e-02	3.6753458977e+00	2.6831221581e+00
2.2000000000e+01	5.8379310345e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	9.2142529320e-04	8.1098882308e+01	inf	inf	inf	5.8077795410e+02	3.8398124743e-03	8.2128180496e+01	5.9203941375e-02	5.5698266029e+00	2.6489529610e+00
2.2000000000e+01	5.8379310345e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	5.8371588135e+02	7.7222100620e-02	1.1690141261e-01	3.9092459005e+01	1.1690141261e+00	1.3030819668e+00	1.2360480464e+00	5.8329620361e+02	9.3333199620e-02	3.8537471751e+01	1.7395257950e-02	3.4898729324e+00	2.6727294922e+00
2.2000000000e+01	5.8379310345e+02	1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	5.8245678711e+02	1.3363163389e+00	1.1391677707e-01	3.8307499552e+01	1.1391677707e+00	1.2769166517e+00	1.2080422112e+00	5.8203704834e+02	9.4984166324e-02	3.8282508851e+01	1.6472857445e-02	3.4794492722e+00	2.6679100990e+00
2.2000000000e+01	5.8379310345e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	5.0706081092e-03	5.5396581688e+01	inf	inf	inf	5.8287646484e+02	1.7888555303e-02	5.6802035942e+01	2.9333503917e-02	4.5903139114e+00	2.6602401733e+00
2.2000000000e+01	5.8379310345e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	7.7545607928e-04	1.0368931213e+02	inf	inf	inf	5.8119763184e+02	1.1124870507e-03	1.0347246071e+02	9.2031493783e-02	6.3118309975e+00	2.6503443718e+00
2.2000000000e+01	5.8379310345e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8581445312e+02	2.0213496767e+00	3.0419275165e-02	4.2735258388e+01	inf	inf	inf	5.8581445312e+02	4.4295206666e-02	4.3442031963e+01	2.3181507364e-02	3.8740177155e+00	2.6842513084e+00
2.2000000000e+01	5.8379310345e+02	1.7000000000e+01	1.0000000000e+00	1.0000000000e+00	5.8455529785e+02	7.6219440329e-01	6.0235142708e-02	4.1147696994e+01	6.0235142708e-01	1.3715898998e+00	9.8697066345e-01	5.8413562012e+02	6.2787130475e-02	4.1287273000e+01	1.9289372489e-02	3.7096548080e+00	2.6745915413e+00
2.2000000000e+01	5.8379310345e+02	1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	5.8497503662e+02	1.1819331728e+00	1.0942281783e-01	3.7110246975e+01	1.0942281783e+00	1.2370082325e+00	1.1656182054e+00	5.8413562012e+02	1.0504743457e-01	3.7153983883e+01	1.8517773598e-02	3.4082238674e+00	2.6776394844e+00
2.2000000000e+01	5.8379310345e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8077795410e+02	3.0151493467e+00	7.3872169014e-04	1.0427825025e+02	inf	inf	inf	5.8161737061e+02	1.1612096569e-03	1.0446749439e+02	9.3442820013e-02	6.3394842148e+00	2.6496911049e+00
2.3000000000e+01	5.9206896552e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9169036865e+02	3.7859686490e-01	1.6361986054e-03	7.6746679280e+01	1.6361986054e-02	2.5582226427e+00	1.2872923144e+00	5.8875244141e+02	6.7932996899e-03	7.6961898626e+01	5.7838365436e-02	5.2790937424e+00	2.7207059860e+00
2.3000000000e+01	5.9206896552e+02	1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9085095215e+02	1.2180133688e+00	1.3372793328e-03	8.4559016116e+01	1.3372793328e-02	2.8186338705e+00	1.4160033319e+00	5.8707354736e+02	3.9152326062e-03	8.5676009183e+01	6.6229730844e-02	5.6019625664e+00	2.7009396553e+00
2.3000000000e+01	5.9206896552e+02	2.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.9504803467e+02	2.9790691507e+00	1.5708582103e-01	3.0275840658e+01	inf	inf	inf	5.9336920166e+02	1.8124032021e-01	3.2187985807e+01	2.1502235904e-02	2.9554996490e+00	2.7322931290e+00
2.3000000000e+01	5.9206896552e+02	3.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8833270264e+02	3.7362628805e+00	4.7549806535e-02	4.1455101731e+01	inf	inf	inf	5.8959185791e+02	7.3853448033e-02	4.3093564287e+01	2.0867858082e-02	3.7293846607e+00	2.7144663334e+00
2.3000000000e+01	5.9206896552e+02	4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9085095215e+02	1.2180133688e+00	1.2605126249e-03	8.5038765606e+01	1.2605126249e-02	2.8346255202e+00	1.4236153232e+00	5.8791302490e+02	4.3110246770e-03	8.5887498345e+01	6.7209906876e-02	5.5898604393e+00	2.7082457542e+00
2.3000000000e+01	5.9206896552e+02	5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9085095215e+02	1.2180133688e+00	7.0328628644e-03	5.9993773271e+01	7.0328628644e-02	1.9997924424e+00	1.0350605355e+00	5.8959185791e+02	1.7285784706e-02	5.9965929252e+01	3.7472043186e-02	4.6276578903e+00	2.7228398323e+00
2.3000000000e+01	5.9206896552e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8791302490e+02	4.1559406149e+00	1.9720089436e-01	2.7796564872e+01	inf	inf	inf	5.9127069092e+02	2.3154963553e-01	3.0167198894e+01	1.8685378134e-02	2.7689676285e+00	2.7169833183e+00
2.3000000000e+01	5.9206896552e+02	7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9294952393e+02	8.8055840854e-01	1.1410161108e-01	3.1126557880e+01	1.1410161108e+00	1.0375519293e+00	1.0892840201e+00	5.9252978516e+02	1.3041311502e-01	3.4593667069e+01	1.8983555958e-02	3.2195315361e+00	2.7275495529e+00
2.3000000000e+01	5.9206896552e+02	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.9420861816e+02	2.1396526468e+00	8.0852329731e-02	3.4946204688e+01	inf	inf	inf	5.9336920166e+02	1.0999238491e-01	3.7862081781e+01	2.2608606145e-02	3.4024114609e+00	2.7324008942e+00
2.3000000000e+01	5.9206896552e+02	9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9085095215e+02	1.2180133688e+00	1.2559192255e-03	8.5624813805e+01	1.2559192255e-02	2.8541604602e+00	1.4333598262e+00	5.8707354736e+02	3.9751688018e-03	8.6795595777e+01	6.7869395018e-02	5.6204118729e+00	2.7040393353e+00
2.3000000000e+01	5.9206896552e+02	1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	5.9169036865e+02	3.7859686490e-01	7.0036269724e-02	4.5543168776e+01	7.0036269724e-01	1.5181056259e+00	1.1092341616e+00	5.9252978516e+02	6.0889549553e-02	4.3891058740e+01	2.5163110346e-02	3.8305840492e+00	2.7263545990e+00
2.3000000000e+01	5.9206896552e+02	1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	5.9085095215e+02	1.2180133688e+00	1.3526967959e-03	8.4900385679e+01	1.3526967959e-02	2.8300128560e+00	1.4217699120e+00	5.8707354736e+02	3.7754366640e-03	8.5722716440e+01	6.6669993103e-02	5.6167693138e+00	2.6990933418e+00
2.3000000000e+01	5.9206896552e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	5.9085095215e+02	1.2180133688e+00	8.2429192960e-02	4.1532633138e+01	8.2429192960e-01	1.3844211046e+00	1.1043565171e+00	5.9127069092e+02	7.9556606710e-02	4.1425689382e+01	2.0578306168e-02	3.6545543671e+00	2.7202374935e+00
2.3000000000e+01	5.9206896552e+02	1.3000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8833270264e+02	3.7362628805e+00	6.2570892274e-02	3.9185154658e+01	inf	inf	inf	5.8959185791e+02	8.0880299211e-02	4.0489101116e+01	1.8818167970e-02	3.6018795967e+00	2.7133305073e+00
2.3000000000e+01	5.9206896552e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8833270264e+02	3.7362628805e+00	6.0579986311e-03	5.8092582784e+01	inf	inf	inf	5.8875244141e+02	1.5758750960e-02	5.8968682094e+01	3.5099584609e-02	4.5904083252e+00	2.7137598991e+00
2.3000000000e+01	5.9206896552e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8917211914e+02	2.8968463766e+00	1.1129550403e-03	1.0765952686e+02	inf	inf	inf	5.8707354736e+02	1.2071403908e-03	1.0748773645e+02	9.9627129734e-02	6.3330392838e+00	2.6891033649e+00
2.3000000000e+01	5.9206896552e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	5.9001153564e+02	2.0574298727e+00	4.5603971928e-02	4.8589015265e+01	inf	inf	inf	5.9169036865e+02	4.7939393669e-02	4.6820060334e+01	2.6084950194e-02	4.0250921249e+00	2.7264337540e+00
2.3000000000e+01	5.9206896552e+02	1.7000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8833270264e+02	3.7362628805e+00	4.2828958482e-02	4.5283051229e+01	inf	inf	inf	5.9043127441e+02	5.4569404572e-02	4.4958047917e+01	2.3259116337e-02	3.8936095238e+00	2.7192935944e+00
2.3000000000e+01	5.9206896552e+02	1.8000000000e+01	1.0000000000e+00	1.0000000000e+00	5.9378894043e+02	1.7199749124e+00	7.7936626971e-02	3.8322599748e+01	7.7936626971e-01	1.2774199916e+00	1.0283931306e+00	5.9252978516e+02	9.5469899476e-02	3.9472019504e+01	2.2236287594e-02	3.5294330120e+00	2.7276301384e+00
2.3000000000e+01	5.9206896552e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	5.8917211914e+02	2.8968463766e+00	1.1151152430e-03	1.0870481349e+02	inf	inf	inf	5.8749328613e+02	1.3178549707e-03	1.0881609948e+02	1.0148363560e-01	6.3780565262e+00	2.6866097450e+00
2.4000000000e+01	6.0034482759e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9882543945e+02	1.5193881331e+00	9.4648840604e-04	7.8767454895e+01	9.4648840604e-03	2.6255818298e+00	1.3175233569e+00	6.0092401123e+02	6.4838142134e-03	8.1456480343e+01	6.1877246946e-02	5.3617205620e+00	2.7674407959e+00
2.4000000000e+01	6.0034482759e+02	1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9840576172e+02	1.9390658675e+00	9.3977554934e-04	8.9375093260e+01	9.3977554934e-03	2.9791697753e+00	1.4942837654e+00	5.9924517822e+02	6.6030076705e-03	8.9280480873e+01	7.6314158738e-02	5.6600008011e+00	2.7584717274e+00
2.4000000000e+01	6.0034482759e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9882543945e+02	1.5193881331e+00	1.6929100454e-01	3.5435434741e+01	1.6929100454e+00	1.1811811580e+00	1.4370456017e+00	6.0050427246e+02	1.8398478627e-01	3.5216956477e+01	2.0940421149e-02	3.0463016033e+00	2.7823326588e+00
2.4000000000e+01	6.0034482759e+02	3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9924517822e+02	1.0996493636e+00	5.0463810563e-02	4.2883746699e+01	5.0463810563e-01	1.4294582233e+00	9.6704816446e-01	6.0008459473e+02	6.2559455633e-02	4.6050721317e+01	2.6088813320e-02	3.8031220436e+00	2.7683281898e+00
2.4000000000e+01	6.0034482759e+02	4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9882543945e+02	1.5193881331e+00	9.4620755408e-04	8.8110344780e+01	9.4620755408e-03	2.9370114927e+00	1.4732367841e+00	6.0050427246e+02	5.8994465508e-03	8.9003426684e+01	7.4696242809e-02	5.6299929619e+00	2.7619807720e+00
2.4000000000e+01	6.0034482759e+02	5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9840576172e+02	1.9390658675e+00	3.9622816257e-03	6.2270508826e+01	3.9622816257e-02	2.0756836275e+00	1.0576532219e+00	6.0050427246e+02	1.6734248027e-02	6.4721972154e+01	4.4115811586e-02	4.7512550354e+00	2.7686922550e+00
2.4000000000e+01	6.0034482759e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.9588745117e+02	4.4573764143e+00	1.7629741132e-01	3.1390836144e+01	inf	inf	inf	5.9966485596e+02	2.4662494659e-01	3.2855411840e+01	1.9845651463e-02	2.7705798149e+00	2.7687056065e+00
2.4000000000e+01	6.0034482759e+02	7.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0302252197e+02	2.6776943864e+00	8.0638341606e-02	3.8087718197e+01	inf	inf	inf	6.0134368896e+02	1.1767341197e-01	3.8612945559e+01	2.5435155258e-02	3.3957195282e+00	2.7802205086e+00
2.4000000000e+01	6.0034482759e+02	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0302252197e+02	2.6776943864e+00	6.4181298018e-02	3.8963784335e+01	inf	inf	inf	6.0134368896e+02	8.7929271162e-02	4.1029957483e+01	2.6462281123e-02	3.5542759895e+00	2.7792947292e+00
2.4000000000e+01	6.0034482759e+02	9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.9840576172e+02	1.9390658675e+00	9.3353836564e-04	9.0046664974e+01	9.3353836564e-03	3.0015554991e+00	1.5054454414e+00	5.9966485596e+02	5.8667398989e-03	9.0349219700e+01	7.7091529965e-02	5.6750183105e+00	2.7583403587e+00
2.4000000000e+01	6.0034482759e+02	1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	6.0008459473e+02	2.6023285964e-01	3.8958143443e-02	4.4052869416e+01	3.8958143443e-01	1.4684289805e+00	9.2900520747e-01	6.0134368896e+02	4.7866497189e-02	4.7010958392e+01	2.8198657557e-02	3.9193463326e+00	2.7740285397e+00
2.4000000000e+01	6.0034482759e+02	1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	5.9840576172e+02	1.9390658675e+00	9.4103254378e-04	8.9884944189e+01	9.4103254378e-03	2.9961648063e+00	1.5027875659e+00	5.9924517822e+02	6.5720900893e-03	8.9648228509e+01	7.6966859400e-02	5.6751937866e+00	2.7566885948e+00
2.4000000000e+01	6.0034482759e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	6.0134368896e+02	9.9886137864e-01	5.6600652635e-02	4.2038774073e+01	5.6600652635e-01	1.4012924691e+00	9.8364949772e-01	6.0050427246e+02	6.6794954240e-02	4.4258674713e+01	2.6533577591e-02	3.7280383110e+00	2.7713079453e+00
